"","Group.1","Group.2","EDP.ENERGIAS.DE.PORTUGAL","GALP.ENERGIA.SGPS","JERONIMO.MARTINS","EDP.RENOVAVEIS","BANCO.COMR.PORTUGUES.R","BANCO.BPI","NAVIGATOR.COMP","NOS.SGPS","SONAE.SGPS","ALTRI.SGPS","CCT.CORREIOS.DE.PORTUGAL","CORTICEIRA.AMORIM","MOTA.ENGIL.SGPS","REN","SEMAPA","SONAE.COM.LIMITED.DATA","CIMENTOS.DE.PORTL.SGPS","CIPAN.LIMITED.DATA","COFINA","COMPTA","CONDURIL.ENGENHARIA.LIMITED.DATA","COPAM.LIMITED.DATA","ESTORIL.SOL.B","F.RAMADA.INVESTIMENTOS","FENALU.LIMITED.DATA","FUTEBOL.CLUBE.DO.PORTO","GI.GLB.INTEL.TECHS.SGPS","IBERSOL...SGPS","IMMOBL.CON.GRAO.PARA","IMPRESA.SGPS","INAPA","INTEL.SENSING.ANYWHERE","LISGRAFICA","LITHO.FORMAS.PORTUGUESA.LIMITED.DATA","LUZ.SAUDE","MARTIFER","MEDIA.CAPITAL","MONTEPIO","NEXPONOR.SICAFI.REIT","NOVABASE","OLIVEIRA.AND.IRMAO.LIMITED.DATA","OREY.ANTUNES","PATRIS.INVESTIMENTOS","PHAROL.SGPS","REDITUS","SAG.GEST","SDC.INVESTIMENTOS","SOCIETY.AGUAS.DA.CURIA.LIMITED.DATA","SONAE.CAPITAL","SONAE.INDUSTRIA.SGPS","SONAGI.LIMITED.DATA","SPORT.LISBOA.E.BENFICA.FUTEBOL","SPORTING.CLUBE.DE.BRAGA","SPORTING.LIMITED.DATA","SUMOL.COMPAL","TEIXEIRA.DUARTE","TOYOTA.CAETANO","TRANSINSULAR.LIMITED.DATA","VAA.VISTA.ALEGRE.ATLANTI","BANCO.SANTANDER..LIS.","EURONEXT..LIS.","ESTORIL.SOL.R"
"34",1,2006,0.272727272727273,NA,0.181818181818182,NA,0.181818181818182,0.136363636363636,0.454545454545455,0.136363636363636,0.318181818181818,0.136363636363636,NA,0.409090909090909,0.136363636363636,NA,0,0.0909090909090909,0,0.363636363636364,0.0454545454545455,0.181818181818182,1,0.954545454545455,0.5,NA,0.954545454545455,0.363636363636364,0.454545454545455,0.318181818181818,0.363636363636364,0.136363636363636,0.272727272727273,NA,0.545454545454545,0.909090909090909,NA,NA,0.181818181818182,NA,NA,0.0909090909090909,1,0.636363636363636,NA,0.0454545454545455,0.136363636363636,0.636363636363636,0.454545454545455,1,NA,0,0.909090909090909,NA,NA,0.227272727272727,0.545454545454545,NA,0.636363636363636,1,0.545454545454545,0.0454545454545455,NA,1
"35",2,2006,0.1,NA,0.05,NA,0.3,0.1,0.3,0,0.2,0.15,NA,0.6,0,NA,0.1,0.15,0.15,0.25,0.2,0.35,1,0.95,0.55,NA,1,0.3,0.65,0.55,0.55,0.25,0.2,NA,0.1,0.9,NA,NA,0.15,NA,NA,0,1,0.2,NA,0.05,0.25,0.55,0.15,1,NA,0.05,0.95,NA,NA,0.4,0.25,NA,0.75,1,0.75,0.1,NA,1
"36",3,2006,0.173913043478261,NA,0.173913043478261,NA,0.173913043478261,0.130434782608696,0.565217391304348,0.0434782608695652,0.391304347826087,0.130434782608696,NA,0.260869565217391,0.173913043478261,NA,0.0434782608695652,0.130434782608696,0.0869565217391304,0.391304347826087,0.130434782608696,0.260869565217391,1,0.782608695652174,0.173913043478261,NA,1,0.260869565217391,0.478260869565217,0.478260869565217,0.391304347826087,0.0434782608695652,0,NA,0.391304347826087,0.782608695652174,NA,NA,0.173913043478261,NA,NA,0.130434782608696,1,0.652173913043478,NA,0.0869565217391304,0.0869565217391304,0.260869565217391,0.0434782608695652,1,NA,0.173913043478261,0.91304347826087,NA,NA,0.130434782608696,0.565217391304348,NA,0.695652173913043,1,0.521739130434783,0.0869565217391304,NA,1
"37",4,2006,0.15,NA,0.15,NA,0.25,0.2,0.45,0.15,0.45,0.25,NA,0.35,0.2,NA,0.15,0.3,0.2,0.5,0.15,0.5,1,0.9,0.25,NA,1,0.2,0.55,0.4,0.75,0.1,0.1,NA,0.5,0.7,NA,NA,0.4,NA,NA,0.15,1,0.65,NA,0.2,0.25,0.15,0.2,1,NA,0.1,0.9,NA,NA,0.2,0.6,NA,0.75,1,0.8,0.2,NA,1
"38",5,2006,0.260869565217391,NA,0.0434782608695652,NA,0.217391304347826,0.173913043478261,0.260869565217391,0.173913043478261,0.217391304347826,0.0869565217391304,NA,0.217391304347826,0.0434782608695652,NA,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.521739130434783,0.0434782608695652,0.434782608695652,1,0.956521739130435,0.521739130434783,NA,0.91304347826087,0.347826086956522,0.478260869565217,0.0434782608695652,0.521739130434783,0.0869565217391304,0.217391304347826,NA,0.260869565217391,0.826086956521739,NA,NA,0.608695652173913,NA,NA,0.0434782608695652,1,0.391304347826087,NA,0.0869565217391304,0.173913043478261,0.173913043478261,0.0869565217391304,1,NA,0.0434782608695652,0.869565217391304,NA,NA,0.260869565217391,0.782608695652174,NA,0.826086956521739,1,0.782608695652174,0.0434782608695652,NA,1
"39",6,2006,0.136363636363636,NA,0,NA,0.181818181818182,0.0454545454545455,0.590909090909091,0.0454545454545455,0.318181818181818,0.0909090909090909,NA,0.272727272727273,0.136363636363636,NA,0.136363636363636,0.136363636363636,0.0454545454545455,0.681818181818182,0.0909090909090909,0.409090909090909,1,1,0.863636363636364,NA,1,0.227272727272727,0.363636363636364,0.318181818181818,0.727272727272727,0.0454545454545455,0.136363636363636,NA,0.545454545454545,0.863636363636364,NA,NA,0.454545454545455,NA,NA,0.0454545454545455,1,0.0909090909090909,NA,0.0909090909090909,0.0454545454545455,0.181818181818182,0.136363636363636,1,NA,0.0454545454545455,1,NA,NA,0.272727272727273,0.909090909090909,NA,0.818181818181818,1,0.636363636363636,0.0909090909090909,NA,1
"40",7,2006,0.238095238095238,NA,0.0476190476190476,NA,0.285714285714286,0.142857142857143,0.571428571428571,0.333333333333333,0.238095238095238,0.0476190476190476,NA,0.0952380952380952,0.142857142857143,NA,0.142857142857143,0.142857142857143,0.19047619047619,0.619047619047619,0.142857142857143,0.142857142857143,1,1,0.428571428571429,NA,0.952380952380952,0.19047619047619,0.428571428571429,0.428571428571429,0.714285714285714,0.0952380952380952,0.19047619047619,NA,0.238095238095238,1,NA,NA,0.761904761904762,NA,NA,0.0952380952380952,1,0.142857142857143,NA,0.142857142857143,0.19047619047619,0.19047619047619,0.142857142857143,0.952380952380952,NA,0.0476190476190476,0.904761904761905,NA,NA,0.380952380952381,0.666666666666667,NA,0.80952380952381,1,0.80952380952381,0.0952380952380952,NA,1
"41",8,2006,0.217391304347826,NA,0.130434782608696,NA,0.304347826086957,0.130434782608696,0.347826086956522,0.0869565217391304,0.217391304347826,0.130434782608696,NA,0.260869565217391,0.0869565217391304,NA,0.0869565217391304,0.130434782608696,0.217391304347826,0.695652173913043,0.130434782608696,0.391304347826087,1,0.869565217391304,0.652173913043478,NA,0.91304347826087,0.260869565217391,0.478260869565217,0.260869565217391,0.739130434782609,0.434782608695652,0.130434782608696,NA,0.391304347826087,0.956521739130435,NA,NA,0.521739130434783,NA,NA,0.173913043478261,1,0.173913043478261,NA,0.0434782608695652,0.347826086956522,0.478260869565217,0.217391304347826,1,NA,0.0434782608695652,0.695652173913043,NA,NA,0.260869565217391,0.565217391304348,NA,0.565217391304348,1,0.826086956521739,0,NA,1
"42",9,2006,0.0952380952380952,NA,0.0476190476190476,NA,0.238095238095238,0.380952380952381,0.476190476190476,0.285714285714286,0.571428571428571,0.142857142857143,NA,0.380952380952381,0.0952380952380952,NA,0.0952380952380952,0.142857142857143,0.0952380952380952,0.761904761904762,0.0952380952380952,0.428571428571429,1,0.952380952380952,0.428571428571429,NA,1,0.380952380952381,0.571428571428571,0.238095238095238,0.857142857142857,0.142857142857143,0.142857142857143,NA,0.523809523809524,0.904761904761905,NA,NA,0.238095238095238,NA,NA,0.142857142857143,1,0.142857142857143,NA,0.0476190476190476,0.0476190476190476,0.380952380952381,0.380952380952381,1,NA,0.0952380952380952,0.952380952380952,NA,NA,0.333333333333333,0.619047619047619,NA,0.904761904761905,1,0.80952380952381,0.142857142857143,NA,1
"43",10,2006,0.0454545454545455,0.2,0.0454545454545455,NA,0.363636363636364,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.227272727272727,NA,0.272727272727273,0.0909090909090909,NA,0.0454545454545455,0.181818181818182,0.0909090909090909,0.5,0.0454545454545455,0.5,1,0.909090909090909,0.5,NA,1,0.272727272727273,0.590909090909091,0.0909090909090909,0.545454545454545,0.0454545454545455,0.272727272727273,NA,0.454545454545455,0.818181818181818,NA,NA,0.227272727272727,NA,NA,0.0454545454545455,1,0.272727272727273,NA,0.136363636363636,0.0454545454545455,0.181818181818182,0.454545454545455,1,NA,0.0454545454545455,0.772727272727273,NA,0.8,0.0909090909090909,0.5,NA,0.863636363636364,1,0.727272727272727,0.0454545454545455,NA,1
"44",11,2006,0.0454545454545455,0.0909090909090909,0,NA,0.363636363636364,0.181818181818182,0.227272727272727,0.136363636363636,0.272727272727273,0.136363636363636,NA,0.318181818181818,0.0909090909090909,NA,0.136363636363636,0.136363636363636,0.272727272727273,0.5,0.136363636363636,0.454545454545455,1,0.909090909090909,0.590909090909091,NA,1,0.227272727272727,0.863636363636364,0.136363636363636,0.590909090909091,0.272727272727273,0.272727272727273,NA,0.318181818181818,0.863636363636364,NA,NA,0.590909090909091,NA,NA,0.0909090909090909,1,0.181818181818182,NA,0.0909090909090909,0.136363636363636,0.363636363636364,0.590909090909091,0.954545454545455,NA,0.0454545454545455,0.909090909090909,NA,0.818181818181818,0.363636363636364,0.727272727272727,NA,0.727272727272727,1,0.681818181818182,0.0454545454545455,NA,1
"45",12,2006,0.333333333333333,0.19047619047619,0.142857142857143,NA,0.19047619047619,0.19047619047619,0.476190476190476,0.380952380952381,0.523809523809524,0.19047619047619,NA,0.428571428571429,0.142857142857143,NA,0.0952380952380952,0.19047619047619,0.19047619047619,0.428571428571429,0.285714285714286,0.380952380952381,1,0.952380952380952,0.619047619047619,NA,1,0.285714285714286,0.571428571428571,0.238095238095238,0.714285714285714,0.0952380952380952,0.333333333333333,NA,0.285714285714286,0.952380952380952,NA,NA,0.952380952380952,NA,NA,0.19047619047619,1,0.238095238095238,NA,0.238095238095238,0.238095238095238,0.523809523809524,0.666666666666667,1,NA,0.285714285714286,0.761904761904762,NA,0.952380952380952,0.428571428571429,0.80952380952381,NA,0.666666666666667,1,0.857142857142857,0.142857142857143,NA,1
"46",1,2007,0.0869565217391304,0.0869565217391304,0.130434782608696,NA,0.304347826086957,0.217391304347826,0.217391304347826,0.217391304347826,0.347826086956522,0.0869565217391304,NA,0.347826086956522,0.173913043478261,NA,0.173913043478261,0.0869565217391304,0.0869565217391304,0.608695652173913,0.260869565217391,0.260869565217391,1,1,0.521739130434783,NA,1,0.347826086956522,0.608695652173913,0.260869565217391,0.391304347826087,0.173913043478261,0.260869565217391,NA,0.260869565217391,0.826086956521739,NA,NA,0.304347826086957,NA,NA,0.173913043478261,1,0.347826086956522,NA,0.0869565217391304,0.173913043478261,0.391304347826087,0.521739130434783,0.956521739130435,NA,0.173913043478261,0.956521739130435,NA,0.956521739130435,0.304347826086957,0.652173913043478,NA,0.695652173913043,1,0.347826086956522,0.0869565217391304,NA,1
"47",2,2007,0.25,0,0.1,NA,0.1,0.1,0.15,0.2,0.3,0.15,NA,0.4,0.2,NA,0,0.15,0.1,0.55,0.25,0.25,1,1,0.3,NA,0.9,0.1,0.55,0.05,0.5,0.05,0.25,NA,0.35,0.8,NA,NA,0.55,NA,NA,0,1,0.45,NA,0.1,0.3,0.25,0.1,1,NA,0.05,0.75,NA,1,0.15,0.75,NA,0.9,1,0.55,0,NA,1
"48",3,2007,0.136363636363636,0.0454545454545455,0,NA,0,0.136363636363636,0.136363636363636,0.0909090909090909,0.272727272727273,0,NA,0.272727272727273,0,NA,0,0.0909090909090909,0.0454545454545455,0.409090909090909,0.0909090909090909,0.5,1,0.909090909090909,0.590909090909091,NA,0.909090909090909,0.136363636363636,0.590909090909091,0.136363636363636,0.636363636363636,0.181818181818182,0.136363636363636,NA,0.454545454545455,0.909090909090909,NA,NA,0.818181818181818,NA,NA,0.0909090909090909,1,0.590909090909091,NA,0.0909090909090909,0.136363636363636,0.363636363636364,0.272727272727273,0.954545454545455,NA,0.136363636363636,0.863636363636364,NA,1,0.136363636363636,0.636363636363636,NA,0.681818181818182,1,0.545454545454545,0,NA,1
"49",4,2007,0.142857142857143,0.19047619047619,0.0952380952380952,NA,0.19047619047619,0.142857142857143,0.333333333333333,0.238095238095238,0.19047619047619,0.238095238095238,NA,0.333333333333333,0.19047619047619,NA,0.238095238095238,0.0952380952380952,0.142857142857143,0.714285714285714,0.142857142857143,0.428571428571429,0.952380952380952,0.952380952380952,0.428571428571429,NA,0.904761904761905,0.238095238095238,0.571428571428571,0.380952380952381,0.619047619047619,0.238095238095238,0.19047619047619,NA,0.285714285714286,0.904761904761905,NA,NA,0.666666666666667,NA,NA,0.142857142857143,1,0.666666666666667,NA,0.0952380952380952,0.0952380952380952,0.333333333333333,0.380952380952381,1,NA,0.142857142857143,0.761904761904762,NA,1,0.19047619047619,0.619047619047619,NA,0.904761904761905,1,0.476190476190476,0.0952380952380952,NA,1
"50",5,2007,0.173913043478261,0.130434782608696,0.0869565217391304,NA,0.0869565217391304,0.217391304347826,0.130434782608696,0.130434782608696,0.347826086956522,0.217391304347826,NA,0.434782608695652,0.0434782608695652,NA,0.173913043478261,0.173913043478261,0.0869565217391304,0.652173913043478,0.130434782608696,0.478260869565217,1,0.826086956521739,0.304347826086957,NA,0.91304347826087,0.260869565217391,0.739130434782609,0.0869565217391304,0.434782608695652,0.0869565217391304,0.217391304347826,NA,0.347826086956522,0.782608695652174,NA,NA,0.608695652173913,NA,NA,0.217391304347826,1,0.608695652173913,NA,0.173913043478261,0.260869565217391,0.173913043478261,0.0869565217391304,1,NA,0.0869565217391304,0.608695652173913,0,0.956521739130435,0.130434782608696,0.521739130434783,NA,0.869565217391304,1,0.521739130434783,0.0434782608695652,NA,1
"51",6,2007,0.0952380952380952,0.0476190476190476,0.0476190476190476,NA,0.0476190476190476,0.0952380952380952,0.19047619047619,0.19047619047619,0.142857142857143,0.0952380952380952,NA,0.380952380952381,0.0952380952380952,NA,0,0.142857142857143,0.0476190476190476,0.523809523809524,0.238095238095238,0.428571428571429,1,0.952380952380952,0.428571428571429,NA,1,0.0952380952380952,0.80952380952381,0.0952380952380952,0.571428571428571,0.285714285714286,0.19047619047619,NA,0.571428571428571,0.761904761904762,NA,0,0.523809523809524,NA,NA,0,1,0.428571428571429,NA,0.19047619047619,0.19047619047619,0.380952380952381,0.142857142857143,0.952380952380952,NA,0.0476190476190476,0.952380952380952,0.0476190476190476,0.952380952380952,0.476190476190476,0.523809523809524,NA,0.952380952380952,1,0.571428571428571,0.0476190476190476,NA,1
"52",7,2007,0.181818181818182,0.0909090909090909,0.0909090909090909,NA,0,0,0.136363636363636,0.363636363636364,0.227272727272727,0,NA,0.227272727272727,0,0.1875,0,0.272727272727273,0.136363636363636,0.590909090909091,0.363636363636364,0.590909090909091,1,0.954545454545455,0.272727272727273,NA,1,0.0909090909090909,0.818181818181818,0.0454545454545455,0.409090909090909,0.0909090909090909,0.136363636363636,NA,0.5,0.772727272727273,NA,0.136363636363636,0.409090909090909,NA,NA,0.136363636363636,1,0.681818181818182,NA,0.0454545454545455,0.0909090909090909,0.409090909090909,0.318181818181818,1,NA,0.0454545454545455,0.954545454545455,0.0454545454545455,0.909090909090909,0.181818181818182,0.318181818181818,NA,0.909090909090909,1,0.636363636363636,0,NA,1
"53",8,2007,0.130434782608696,0,0.260869565217391,NA,0,0.0869565217391304,0.0869565217391304,0.260869565217391,0.130434782608696,0.0434782608695652,NA,0.217391304347826,0.130434782608696,0.0434782608695652,0,0.0434782608695652,0,0.434782608695652,0.130434782608696,0.565217391304348,1,0.956521739130435,0.565217391304348,NA,0.956521739130435,0.260869565217391,0.608695652173913,0.0434782608695652,0.869565217391304,0,0.173913043478261,NA,0.478260869565217,1,NA,0.130434782608696,0.521739130434783,NA,NA,0,1,0.347826086956522,NA,0,0.0434782608695652,0.130434782608696,0.130434782608696,1,NA,0,0.956521739130435,0.0869565217391304,0.956521739130435,0.173913043478261,0.565217391304348,NA,0.869565217391304,1,0.826086956521739,0.0434782608695652,NA,1
"54",9,2007,0.2,0.05,0.05,NA,0.05,0,0.2,0.35,0,0.05,NA,0.2,0,0,0.05,0.15,0.05,0.55,0.25,0.55,1,0.9,0.45,NA,0.8,0.25,0.75,0.15,0.6,0.15,0.05,NA,0.55,0.85,NA,0,0.2,NA,NA,0,1,0.45,NA,0,0.25,0.2,0.15,0.95,NA,0.05,0.9,0.05,1,0.15,0.55,NA,0.75,1,0.65,0,NA,1
"55",10,2007,0.130434782608696,0.0434782608695652,0,NA,0.217391304347826,0.0434782608695652,0.0869565217391304,0,0.173913043478261,0,NA,0.347826086956522,0,0.130434782608696,0,0.0869565217391304,0.0869565217391304,0.434782608695652,0.347826086956522,0.391304347826087,1,1,0.260869565217391,NA,0.91304347826087,0.173913043478261,0.478260869565217,0.0869565217391304,0.652173913043478,0,0.217391304347826,NA,0.652173913043478,0.869565217391304,NA,0.0434782608695652,0.434782608695652,NA,NA,0.260869565217391,1,0.434782608695652,NA,0.0869565217391304,0.0869565217391304,0.173913043478261,0.130434782608696,1,NA,0,0.956521739130435,0.173913043478261,0.826086956521739,0.0869565217391304,0.652173913043478,NA,0.91304347826087,1,0.739130434782609,0,NA,1
"56",11,2007,0.0454545454545455,0.0454545454545455,0.0454545454545455,NA,0.0909090909090909,0,0.136363636363636,0,0.227272727272727,0,NA,0.181818181818182,0.0454545454545455,0.227272727272727,0.0909090909090909,0.0909090909090909,0.136363636363636,0.318181818181818,0.181818181818182,0.681818181818182,1,1,0.272727272727273,NA,1,0.181818181818182,0.409090909090909,0.136363636363636,0.636363636363636,0.0454545454545455,0.318181818181818,NA,0.454545454545455,0.954545454545455,NA,0.0454545454545455,0.590909090909091,NA,NA,0.136363636363636,1,0.590909090909091,NA,0.0454545454545455,0.227272727272727,0.363636363636364,0.0454545454545455,1,NA,0.0454545454545455,0.863636363636364,0.318181818181818,0.954545454545455,0.227272727272727,0.681818181818182,NA,0.727272727272727,1,0.590909090909091,0,NA,1
"57",12,2007,0.142857142857143,0.0952380952380952,0.380952380952381,NA,0.142857142857143,0.19047619047619,0.285714285714286,0.142857142857143,0.238095238095238,0.19047619047619,NA,0.333333333333333,0.0952380952380952,0.19047619047619,0.0952380952380952,0.238095238095238,0.142857142857143,0.523809523809524,0.333333333333333,0.571428571428571,1,1,0.285714285714286,NA,1,0.380952380952381,0.571428571428571,0.238095238095238,0.857142857142857,0.285714285714286,0.285714285714286,NA,0.761904761904762,0.904761904761905,NA,0.142857142857143,0.666666666666667,NA,NA,0.142857142857143,1,0.666666666666667,NA,0.142857142857143,0.0952380952380952,0.238095238095238,0.380952380952381,1,NA,0.142857142857143,0.904761904761905,0.238095238095238,0.952380952380952,0.19047619047619,0.333333333333333,NA,0.952380952380952,1,0.523809523809524,0.142857142857143,NA,1
"58",1,2008,0.0434782608695652,0.0434782608695652,0.0869565217391304,NA,0.0434782608695652,0.0869565217391304,0.173913043478261,0.173913043478261,0.0434782608695652,0.0869565217391304,NA,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.304347826086957,0.217391304347826,0.608695652173913,1,1,0.434782608695652,NA,0.826086956521739,0.173913043478261,0.347826086956522,0.217391304347826,0.739130434782609,0.0434782608695652,0.173913043478261,NA,0.826086956521739,0.826086956521739,NA,0.0869565217391304,0.695652173913043,NA,NA,0.0869565217391304,1,0.565217391304348,NA,0.0434782608695652,0.130434782608696,0.0869565217391304,0.173913043478261,1,0,0.130434782608696,0.869565217391304,0.304347826086957,0.956521739130435,0.173913043478261,0.434782608695652,NA,0.91304347826087,1,0.434782608695652,0.0434782608695652,NA,1
"59",2,2008,0.0476190476190476,0.0476190476190476,0.0476190476190476,NA,0,0.0476190476190476,0,0,0.19047619047619,0.0476190476190476,NA,0.19047619047619,0,0.142857142857143,0,0,0,0.333333333333333,0.0476190476190476,0.714285714285714,1,1,0.523809523809524,NA,1,0.0952380952380952,0.380952380952381,0.238095238095238,0.80952380952381,0.0476190476190476,0.142857142857143,NA,0.19047619047619,0.904761904761905,NA,0.0476190476190476,0.380952380952381,NA,NA,0,1,0.476190476190476,NA,0,0.0952380952380952,0.238095238095238,0.0476190476190476,1,0.19047619047619,0,0.80952380952381,0.238095238095238,0.952380952380952,0.142857142857143,0.428571428571429,NA,0.952380952380952,1,0.476190476190476,0,NA,1
"60",3,2008,0.0952380952380952,0.0952380952380952,0.142857142857143,NA,0.0952380952380952,0.0952380952380952,0.285714285714286,0.0952380952380952,0.285714285714286,0.142857142857143,NA,0.285714285714286,0.142857142857143,0.285714285714286,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.571428571428571,0.285714285714286,0.666666666666667,1,1,0.428571428571429,NA,0.952380952380952,0.285714285714286,0.523809523809524,0.0952380952380952,0.904761904761905,0.19047619047619,0.142857142857143,NA,0.476190476190476,0.857142857142857,NA,0.0952380952380952,0.428571428571429,NA,NA,0.0952380952380952,1,0.428571428571429,NA,0.142857142857143,0.333333333333333,0.19047619047619,0.19047619047619,1,0.238095238095238,0.0952380952380952,0.857142857142857,0.285714285714286,0.952380952380952,0.714285714285714,0.380952380952381,NA,0.904761904761905,1,0.80952380952381,0.0952380952380952,NA,1
"61",4,2008,0,0,0,NA,0.0454545454545455,0.0454545454545455,0.0909090909090909,0,0.136363636363636,0.136363636363636,NA,0.181818181818182,0.136363636363636,0.0909090909090909,0,0.0454545454545455,0.0909090909090909,0.681818181818182,0.227272727272727,0.772727272727273,0.954545454545455,0.909090909090909,0.5,NA,1,0.0909090909090909,0.409090909090909,0.0909090909090909,0.681818181818182,0.227272727272727,0.181818181818182,NA,0.681818181818182,0.909090909090909,NA,0.0909090909090909,0.5,NA,NA,0.136363636363636,1,0.318181818181818,NA,0,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.954545454545455,0.272727272727273,0,0.772727272727273,0.227272727272727,0.863636363636364,0.227272727272727,0.318181818181818,NA,1,1,0.636363636363636,0,NA,1
"62",5,2008,0.0454545454545455,0.0454545454545455,0.0909090909090909,NA,0.136363636363636,0.0454545454545455,0.227272727272727,0.136363636363636,0.318181818181818,0.136363636363636,NA,0.363636363636364,0.136363636363636,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.681818181818182,0.363636363636364,0.727272727272727,1,0.954545454545455,0.5,NA,0.954545454545455,0.409090909090909,0.863636363636364,0.0909090909090909,0.545454545454545,0.181818181818182,0.363636363636364,NA,0.590909090909091,0.909090909090909,NA,0.0454545454545455,0.5,NA,NA,0.0454545454545455,1,0.545454545454545,NA,0.0454545454545455,0.227272727272727,0.181818181818182,0.0909090909090909,1,0.545454545454545,0.0454545454545455,0.909090909090909,0.0909090909090909,0.818181818181818,0.272727272727273,0.363636363636364,NA,0.909090909090909,1,0.818181818181818,0.0454545454545455,NA,1
"63",6,2008,0.0952380952380952,0,0,0.210526315789474,0,0,0.0952380952380952,0,0.0952380952380952,0,NA,0.238095238095238,0,0.0476190476190476,0,0.0476190476190476,0,0.666666666666667,0.285714285714286,0.761904761904762,1,0.952380952380952,0.619047619047619,NA,1,0.238095238095238,0.523809523809524,0.0952380952380952,0.619047619047619,0.19047619047619,0.285714285714286,NA,0.571428571428571,0.952380952380952,NA,0.0476190476190476,0.857142857142857,NA,NA,0,1,0.523809523809524,NA,0,0.238095238095238,0.238095238095238,0.238095238095238,1,0.142857142857143,0,0.857142857142857,0.238095238095238,0.857142857142857,0.380952380952381,0.666666666666667,NA,1,1,0.619047619047619,0.0476190476190476,NA,1
"64",7,2008,0,0,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0,0.0869565217391304,0.0869565217391304,0,NA,0.0869565217391304,0.0869565217391304,0,0.0434782608695652,0,0,0.739130434782609,0.173913043478261,0.869565217391304,1,1,0.478260869565217,0.166666666666667,1,0.130434782608696,0.391304347826087,0.0434782608695652,0.608695652173913,0.0434782608695652,0.130434782608696,NA,0.565217391304348,0.91304347826087,NA,0,0.869565217391304,NA,NA,0.0869565217391304,1,0.434782608695652,NA,0.0869565217391304,0.304347826086957,0.0434782608695652,0.0869565217391304,1,0.130434782608696,0.173913043478261,0.826086956521739,0.304347826086957,0.91304347826087,0.260869565217391,0.434782608695652,NA,0.91304347826087,1,0.652173913043478,0,NA,1
"65",8,2008,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0476190476190476,NA,0.333333333333333,0.19047619047619,0.238095238095238,0,0.0952380952380952,0.0952380952380952,0.619047619047619,0.571428571428571,0.80952380952381,1,1,0.428571428571429,0.238095238095238,1,0.333333333333333,0.285714285714286,0.0952380952380952,0.904761904761905,0.142857142857143,0.285714285714286,NA,0.523809523809524,1,NA,0.0476190476190476,1,NA,NA,0.19047619047619,1,0.523809523809524,NA,0,0.523809523809524,0,0.142857142857143,1,0.142857142857143,0.0476190476190476,0.857142857142857,0.428571428571429,0.952380952380952,0.238095238095238,0.666666666666667,NA,0.904761904761905,1,0.666666666666667,0.0476190476190476,NA,1
"66",9,2008,0,0,0.0454545454545455,0,0.136363636363636,0,0.0454545454545455,0,0,0.0454545454545455,NA,0.5,0,0.0454545454545455,0,0,0,0.590909090909091,0,0.636363636363636,1,1,0.454545454545455,0.227272727272727,1,0.318181818181818,0.136363636363636,0.0909090909090909,0.772727272727273,0.0909090909090909,0.227272727272727,NA,0.636363636363636,0.909090909090909,NA,0.0454545454545455,0.954545454545455,NA,NA,0.227272727272727,1,0.727272727272727,NA,0,0.272727272727273,0.0909090909090909,0.318181818181818,1,0.0909090909090909,0.0454545454545455,0.863636363636364,0.136363636363636,0.909090909090909,0.181818181818182,0.409090909090909,NA,0.909090909090909,1,0.818181818181818,0,NA,1
"67",10,2008,0,0,0,0,0,0,0,0,0,0,NA,0.260869565217391,0.0434782608695652,0,0,0,0,0.608695652173913,0.0869565217391304,0.521739130434783,1,1,0.304347826086957,0.0869565217391304,1,0.260869565217391,0.0434782608695652,0.0434782608695652,0.695652173913043,0.130434782608696,0.347826086956522,NA,0.478260869565217,0.956521739130435,NA,0.0869565217391304,0.956521739130435,NA,NA,0.0434782608695652,1,0.826086956521739,NA,0,0.347826086956522,0.0434782608695652,0.0869565217391304,1,0.173913043478261,0,0.869565217391304,0.391304347826087,0.956521739130435,0.173913043478261,0.782608695652174,NA,0.91304347826087,1,0.478260869565217,0,NA,1
"68",11,2008,0,0.1,0,0,0,0,0.1,0,0.1,0,NA,0.2,0.05,0,0,0,0.05,0.75,0.3,0.6,1,1,0.5,0.2,1,0.3,0.2,0.15,0.85,0.2,0.3,NA,0.55,0.95,NA,0.1,0.75,NA,NA,0.1,1,0.9,NA,0,0.55,0.2,0.15,1,0.15,0,0.95,0.75,0.85,0.2,0.6,NA,0.7,1,0.75,0,NA,1
