"","Group.1","Group.2","MOL.MAGYAR.OLAJ.ES.GAZIPARI","OTP.BANK","RICHTER.GEDEON","MAGYAR.TKOM.TELECOM.","BUDAPEST.ELECTRICITY","X4IG.NYILVANOSAN","ALLAMI.NYOMDA","ALTEO.ENERGY","ALTERA.WEALTH.MANAGEMENT","APPENINN.NYILVANOSAN","BPT.PR.UTILIZATION..DEV.","CIG.PANNONIA.LIFE.IN.","CSEPEL.HOLDING","DUNA.HOUSE.HOLDING","EHEP.SHARE","ENEFI.ENERGY","EST.MEDIA","EXTERNET","FHB.SHARE","FINEXT.SHARE","FORRAS.FORRAS.T","FUTURAQUA","GRAPHISOFT.PARK.SE.SHARE","KARTONPACK","KEG.CTL.EUR.LPG.TERM.","KEY.SOFT","KONZUM.TRDG...INDL.","MASTERPLAST","NORDTELEKOM.TELECOM.SX.","NTH.HUNGARIAN.ELTY.SUPP.","NUTEX.INVESTMENTS","OPMIUS.GROUP","ORMESTER","OTT.ONE","PANNERGY","PANNON.VALTO","PLOTINUS.HOLDING","RABA.AUTOMOTIVE.GP.","TR.INVESTMENT","ZWACK.UNICUM","ADIDAS..BUD.","ARCELORMITTAL..BUD.","AXA..BUD.","BANCO.SANTANDER..BUD.","BASF..BUD.","BAYER..BUD.","BBV.ARGENTARIA..BUD.","BMW..BUD.","BNP.PARIBAS..BUD.","COMMERZBANK..BUD.","DAIMLER..BUD.","DEUTSCHE.BANK..BUD.","DEUTSCHE.LUFTHANSA..BUD.","E.ON..BUD.","INFINEON.TECH.N..BUD.","LINDE..BUD.","NOKIA..BUD.","SIEMENS..BUD.","TELEFONICA..BUD.","THYSSENKRUPP..BUD.","TOTAL..BUD.","ERWOJ.TURBO.LONG.03.CKT.","ERWOJ.TURBO.LONG.70.CKT.","FORRAS.TRUST...INV."
"45",9,2007,0,0,0.05,0.1,0.25,0.8,0.05,NA,NA,NA,0.1,NA,0.55,NA,1,1,0.25,NA,0.05,NA,0.1,NA,0.1,1,NA,NA,0.35,NA,NA,0,0.2,0.35,NA,NA,0.15,0.35,NA,0.05,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
"46",10,2007,0,0,0,0.142857142857143,0.285714285714286,0.380952380952381,0.0952380952380952,NA,NA,NA,0.333333333333333,NA,0.428571428571429,NA,1,0.523809523809524,0.19047619047619,NA,0,NA,0.428571428571429,NA,0,1,NA,NA,0.285714285714286,NA,NA,0.142857142857143,0.238095238095238,0.428571428571429,NA,NA,0.0952380952380952,0.619047619047619,NA,0,NA,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19047619047619
"47",11,2007,0,0,0.05,0.05,0.2,0.2,0,NA,NA,NA,0.1,NA,0.35,NA,1,0.45,0.05,NA,0.05,NA,1,NA,0.15,1,NA,NA,0.15,NA,NA,0.05,0.1,0.5,NA,NA,0.05,0.5,NA,0,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"48",12,2007,0.0588235294117647,0,0.0588235294117647,0.117647058823529,0.235294117647059,0.117647058823529,0.0588235294117647,NA,NA,NA,0.411764705882353,NA,0.294117647058824,NA,0.882352941176471,0.823529411764706,0.0588235294117647,NA,0,NA,1,NA,0.0588235294117647,1,NA,NA,0.176470588235294,NA,NA,0.0588235294117647,0.294117647058824,0.647058823529412,NA,NA,0.117647058823529,0.529411764705882,NA,0.0588235294117647,NA,0.294117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"49",1,2008,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.272727272727273,0.0454545454545455,0.0909090909090909,NA,NA,NA,0.409090909090909,NA,0.318181818181818,NA,0.863636363636364,0.909090909090909,0.0909090909090909,NA,0.0454545454545455,NA,0.863636363636364,NA,0,1,NA,NA,0.363636363636364,NA,NA,0,0.0909090909090909,0.772727272727273,NA,NA,0,0.636363636363636,NA,0.0454545454545455,NA,0.318181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863636363636364
"50",2,2008,0,0,0,0.0476190476190476,0.428571428571429,0.142857142857143,0.19047619047619,NA,NA,NA,0.619047619047619,NA,0.714285714285714,NA,0.857142857142857,0.952380952380952,0.142857142857143,NA,0,NA,0.238095238095238,NA,0.142857142857143,1,NA,NA,0.428571428571429,NA,NA,0.0952380952380952,0.238095238095238,0.523809523809524,NA,NA,0.0476190476190476,0.523809523809524,NA,0.142857142857143,NA,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476190476190476
"51",3,2008,0,0.05,0,0.05,0.2,0.25,0.05,NA,NA,NA,0.5,NA,0.8,NA,0.95,0.85,0.05,NA,0,NA,0.4,NA,0.15,1,NA,NA,0.55,NA,NA,0,0.15,0.55,NA,NA,0.05,0.45,NA,0,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4
"52",4,2008,0.0909090909090909,0,0.136363636363636,0,0.363636363636364,0.363636363636364,0.0909090909090909,NA,NA,NA,0.363636363636364,NA,0.863636363636364,NA,0.863636363636364,0.727272727272727,0.363636363636364,NA,0.0909090909090909,NA,0.454545454545455,NA,0.136363636363636,1,NA,NA,0.590909090909091,NA,NA,0.0454545454545455,0.363636363636364,0.636363636363636,NA,NA,0.272727272727273,0.545454545454545,NA,0,NA,0.409090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545454545454545
"53",5,2008,0,0.0526315789473684,0,0.105263157894737,0.210526315789474,0.263157894736842,0.105263157894737,NA,NA,NA,0.684210526315789,NA,0.736842105263158,NA,0.947368421052632,0.578947368421053,0.210526315789474,NA,0,NA,0.210526315789474,NA,0.315789473684211,1,NA,NA,0.421052631578947,NA,NA,0.157894736842105,0.421052631578947,0.526315789473684,NA,NA,0.0526315789473684,0.421052631578947,NA,0.0526315789473684,NA,0.263157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578947368421053
"54",6,2008,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.19047619047619,0.238095238095238,0.0476190476190476,NA,NA,NA,0.952380952380952,NA,0.904761904761905,NA,1,0.142857142857143,0.142857142857143,0.380952380952381,0.19047619047619,NA,0.238095238095238,NA,0.142857142857143,1,NA,NA,0.476190476190476,NA,NA,0.142857142857143,0.142857142857143,0.428571428571429,NA,NA,0,0.428571428571429,NA,0,NA,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238095238095238
"55",7,2008,0,0.0434782608695652,0.0434782608695652,0,0.217391304347826,0.260869565217391,0.130434782608696,NA,NA,NA,0.695652173913043,NA,0.695652173913043,NA,1,0.130434782608696,0.0869565217391304,0.608695652173913,0.130434782608696,NA,0.173913043478261,NA,0.260869565217391,1,NA,NA,0.434782608695652,NA,NA,0.173913043478261,0.434782608695652,0.217391304347826,NA,NA,0,0.652173913043478,NA,0,NA,0.217391304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.130434782608696
"56",8,2008,0,0.05,0.05,0,0.3,0.45,0,NA,NA,NA,0.85,NA,0.75,NA,0.9,0.25,0.2,0.5,0,NA,0.25,NA,0.35,1,NA,NA,0.2,NA,NA,0.25,0.1,0.6,NA,NA,0.3,0.6,NA,0.05,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.8,0.25
"57",9,2008,0,0,0,0.0454545454545455,0.363636363636364,0.136363636363636,0.0454545454545455,NA,NA,NA,0.727272727272727,NA,0.909090909090909,NA,0.863636363636364,0.181818181818182,0.181818181818182,0.772727272727273,0.0909090909090909,NA,0.272727272727273,NA,0.272727272727273,1,NA,NA,0.454545454545455,NA,NA,0.0909090909090909,0.272727272727273,0.363636363636364,NA,NA,0.0909090909090909,0.818181818181818,NA,0.0909090909090909,NA,0.227272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.272727272727273,0.227272727272727
"58",10,2008,0,0.0476190476190476,0.0476190476190476,0,0.142857142857143,0.0952380952380952,0.0476190476190476,NA,NA,NA,0.714285714285714,NA,0.80952380952381,NA,0.904761904761905,0.0476190476190476,0.238095238095238,0.714285714285714,0,NA,0.619047619047619,NA,0.0476190476190476,1,NA,NA,0.238095238095238,NA,NA,0,0.333333333333333,0.428571428571429,NA,NA,0.0476190476190476,1,NA,0.0952380952380952,NA,0.0476190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.476190476190476,0.238095238095238
"59",11,2008,0,0,0.05,0,0.3,0.1,0.05,NA,NA,NA,0.9,NA,0.15,NA,0.95,0.15,0.15,0.75,0,NA,0.75,NA,0.1,1,NA,NA,0.05,NA,NA,0.2,0.25,0.35,NA,NA,0.1,1,NA,0.05,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.5
"60",12,2008,0,0,0.05,0,0.05,0.1,0.05,NA,NA,NA,0.9,NA,0.4,NA,0.8,0.25,0.7,0.9,0.05,NA,0.6,NA,0.05,1,NA,NA,0.35,NA,NA,0.1,0.45,0.55,NA,NA,0.25,1,NA,0.05,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.3
"61",1,2009,0.1,0,0.05,0,0.25,0.15,0.05,NA,NA,NA,1,NA,0.1,NA,0.85,0.25,0.45,1,0.15,NA,0.45,NA,0.1,1,NA,NA,0.3,NA,NA,0.05,0.4,0.45,NA,NA,0.35,1,NA,0.05,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.3
"62",2,2009,0,0.05,0,0.1,0.35,0.4,0.15,NA,NA,NA,0.95,NA,0.5,NA,1,0.2,0.3,1,0.05,NA,0.25,NA,0.15,1,NA,NA,0.65,NA,NA,0.1,0.35,0.5,NA,NA,0.65,1,NA,0.05,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.15
"63",3,2009,0,0,0.0454545454545455,0,0.318181818181818,0.318181818181818,0.0909090909090909,NA,NA,NA,0.909090909090909,NA,0.5,NA,0.818181818181818,0.227272727272727,0.318181818181818,0.863636363636364,0.0909090909090909,NA,0.181818181818182,NA,0.181818181818182,1,NA,NA,0.409090909090909,NA,NA,0.181818181818182,0.454545454545455,0.454545454545455,NA,NA,0.136363636363636,1,NA,0.0454545454545455,NA,0.227272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.318181818181818
"64",4,2009,0,0,0,0,0.380952380952381,0.523809523809524,0.0952380952380952,NA,NA,NA,0.80952380952381,NA,0.380952380952381,NA,0.952380952380952,0.19047619047619,0.333333333333333,0.857142857142857,0.0476190476190476,NA,0.428571428571429,NA,0.19047619047619,1,NA,NA,0.333333333333333,NA,NA,0.142857142857143,0.380952380952381,0.714285714285714,NA,NA,0.0476190476190476,1,NA,0.0476190476190476,NA,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.428571428571429
"65",5,2009,0,0,0,0,0.25,0.25,0.25,NA,NA,NA,0.9,NA,0.5,NA,0.9,0.05,0.2,0.9,0,NA,0.25,NA,0.15,1,0,NA,0.35,NA,NA,0.05,0.55,0.5,NA,NA,0.05,1,NA,0,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.5
"66",6,2009,0,0,0,0.0476190476190476,0.666666666666667,0.380952380952381,0.333333333333333,NA,NA,NA,1,NA,0.571428571428571,NA,0.952380952380952,0,0.476190476190476,0.714285714285714,0.0476190476190476,NA,0.523809523809524,NA,0.0476190476190476,1,0,NA,0.714285714285714,NA,NA,0.333333333333333,0.333333333333333,0.285714285714286,NA,NA,0.0476190476190476,0.761904761904762,NA,0.0476190476190476,NA,0.0476190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.619047619047619
"67",7,2009,0,0,0,0.0869565217391304,0.391304347826087,0.304347826086957,0.173913043478261,NA,NA,NA,0.956521739130435,NA,0.521739130434783,NA,1,0.0869565217391304,0.434782608695652,0.695652173913043,0,NA,0.391304347826087,NA,0.260869565217391,1,0,NA,0.434782608695652,NA,NA,0.347826086956522,0.565217391304348,0.304347826086957,NA,NA,0.0869565217391304,1,NA,0.130434782608696,NA,0.130434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.434782608695652
"68",8,2009,0,0,0,0,0.368421052631579,0.473684210526316,0.105263157894737,NA,NA,NA,0.473684210526316,NA,0.473684210526316,NA,0.947368421052632,0.0526315789473684,0.157894736842105,0.947368421052632,0.0526315789473684,NA,0.263157894736842,NA,0.368421052631579,1,0,NA,0.210526315789474,NA,NA,0.263157894736842,0.578947368421053,0.631578947368421,NA,NA,0.157894736842105,1,NA,0.0526315789473684,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.315789473684211
"69",9,2009,0.0454545454545455,0,0.0454545454545455,0,0.272727272727273,0.0909090909090909,0.136363636363636,NA,NA,NA,0.363636363636364,NA,0.545454545454545,NA,0.818181818181818,0,0.318181818181818,0.863636363636364,0,NA,0.409090909090909,NA,0.0909090909090909,1,0.0454545454545455,NA,0.272727272727273,NA,NA,0.0454545454545455,0.454545454545455,0.136363636363636,NA,NA,0.136363636363636,0.909090909090909,NA,0.0454545454545455,NA,0.0909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.272727272727273
"70",10,2009,0,0,0,0.0952380952380952,0.666666666666667,0,0.0476190476190476,NA,NA,NA,0.523809523809524,NA,0.476190476190476,NA,0.80952380952381,0,0.476190476190476,0.761904761904762,0.0476190476190476,NA,0.380952380952381,NA,0.0476190476190476,0.904761904761905,0.0952380952380952,NA,0.333333333333333,NA,NA,0.285714285714286,0.523809523809524,0.238095238095238,NA,NA,0.0476190476190476,1,NA,0.0476190476190476,NA,0.238095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.380952380952381
"71",11,2009,0.0476190476190476,0,0,0.0952380952380952,0.333333333333333,0,0.0476190476190476,NA,NA,NA,0.761904761904762,NA,0.428571428571429,NA,0.904761904761905,0,0.0476190476190476,0.80952380952381,0,0.9,0.333333333333333,NA,0.0476190476190476,1,0.0952380952380952,0.142857142857143,0.428571428571429,NA,NA,0.19047619047619,0.380952380952381,0.19047619047619,NA,NA,0.0476190476190476,1,NA,0.0476190476190476,NA,0.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.476190476190476
"72",12,2009,0,0,0,0.142857142857143,0.666666666666667,0.0476190476190476,0,NA,NA,NA,0.714285714285714,NA,0.476190476190476,NA,0.857142857142857,0.0476190476190476,0.238095238095238,0.476190476190476,0.0476190476190476,1,0.0952380952380952,NA,0.0952380952380952,1,0,0.19047619047619,0.523809523809524,NA,0.7,0.142857142857143,0.380952380952381,0.238095238095238,NA,NA,0.142857142857143,1,NA,0.0952380952380952,NA,0.0952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.428571428571429
"73",1,2010,0,0,0.05,0.05,0.3,0.1,0.1,NA,NA,NA,0.65,NA,0.6,NA,0.75,0,0.25,0.65,0,1,0.05,NA,0.15,1,0,0.2,0.5,NA,0.8,0,0.45,0.4,NA,NA,0.05,0.7,NA,0.05,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.2
"74",2,2010,0,0.1,0,0,0.1,0,0,NA,NA,NA,0.95,NA,0.75,NA,0.95,0.15,0.25,0.65,0,1,0.25,NA,0,1,0.1,0,0.65,NA,0.9,0.3,0.7,0.25,NA,NA,0.3,1,NA,0.1,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.45
"75",3,2010,0,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.5,0.0909090909090909,0.136363636363636,NA,NA,NA,0.727272727272727,NA,0.409090909090909,NA,1,0.0454545454545455,0.227272727272727,0.636363636363636,0.0454545454545455,1,0.0454545454545455,NA,0,1,0.0454545454545455,0.0909090909090909,0.409090909090909,NA,0.818181818181818,0.136363636363636,0.909090909090909,0.318181818181818,NA,NA,0.136363636363636,1,NA,0,NA,0.318181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.136363636363636
"76",4,2010,0.0476190476190476,0.0476190476190476,0,0.0952380952380952,0.285714285714286,0,0.0952380952380952,NA,NA,NA,0.714285714285714,NA,0.714285714285714,NA,1,0.0952380952380952,0.142857142857143,0.80952380952381,0.0476190476190476,1,0.333333333333333,NA,0,1,0.0476190476190476,0.428571428571429,0.571428571428571,NA,0.80952380952381,0.0476190476190476,0.714285714285714,0.285714285714286,NA,NA,0.19047619047619,1,NA,0.0952380952380952,NA,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.285714285714286
"77",5,2010,0,0,0,0,0.35,0.05,0.05,NA,NA,NA,0.85,NA,0.75,NA,0.9,0.05,0.2,1,0,1,0.15,NA,0.1,1,0.15,0.4,0.45,NA,1,0.25,0.6,0.6,NA,NA,0.05,1,NA,0.1,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.25
"78",6,2010,0,0,0,0,0.545454545454545,0.363636363636364,0.0454545454545455,NA,NA,NA,0.909090909090909,NA,0.772727272727273,NA,1,0.136363636363636,0.363636363636364,0.818181818181818,0.0454545454545455,0.954545454545455,0.5,NA,0.0454545454545455,1,0.0909090909090909,0.136363636363636,0.454545454545455,NA,0.954545454545455,0.318181818181818,0.636363636363636,0.272727272727273,NA,NA,0.0454545454545455,1,NA,0,NA,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.5
"79",7,2010,0.136363636363636,0,0.0454545454545455,0,0.681818181818182,0.590909090909091,0.136363636363636,NA,NA,0,0.909090909090909,NA,0.772727272727273,NA,1,0.0909090909090909,0.136363636363636,0.818181818181818,0.0909090909090909,1,0.318181818181818,NA,0.272727272727273,1,0.0454545454545455,0.454545454545455,0.636363636363636,NA,0.909090909090909,0.318181818181818,0.863636363636364,0.318181818181818,NA,NA,0.136363636363636,1,NA,0,NA,0.318181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.454545454545455
"80",8,2010,0.0476190476190476,0,0.0476190476190476,0,0.571428571428571,0.476190476190476,0.0952380952380952,NA,NA,0.0476190476190476,0.80952380952381,NA,0.80952380952381,NA,1,0.142857142857143,0.333333333333333,0.666666666666667,0,1,0.523809523809524,NA,0.285714285714286,1,0.0476190476190476,0.571428571428571,0.523809523809524,NA,0.857142857142857,0.428571428571429,0.761904761904762,0.428571428571429,NA,NA,0.0476190476190476,1,NA,0.142857142857143,NA,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.285714285714286
"81",9,2010,0,0,0,0,0.5,0.181818181818182,0.136363636363636,NA,NA,0.0454545454545455,0.681818181818182,NA,0.454545454545455,NA,1,0,0.409090909090909,0.727272727272727,0.0454545454545455,1,0.545454545454545,NA,0.227272727272727,1,0,0.363636363636364,0.272727272727273,NA,0.954545454545455,0.272727272727273,0.545454545454545,0.181818181818182,NA,0,0,1,NA,0.0909090909090909,NA,0.0454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.454545454545455
"82",10,2010,0.0952380952380952,0,0.0476190476190476,0.0952380952380952,0.238095238095238,0.476190476190476,0.0476190476190476,NA,NA,0.142857142857143,0.80952380952381,NA,0.523809523809524,NA,0.952380952380952,0,0.333333333333333,0.523809523809524,0.0476190476190476,1,0.428571428571429,NA,0.19047619047619,1,0.238095238095238,0.19047619047619,0.619047619047619,NA,0.285714285714286,0.238095238095238,0.571428571428571,0.476190476190476,NA,0,0,1,NA,0.0476190476190476,NA,0.0952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.19047619047619
"83",11,2010,0.0476190476190476,0,0,0.142857142857143,0.333333333333333,0.380952380952381,0,NA,NA,0,0.80952380952381,0,0.476190476190476,NA,0.857142857142857,0,0.333333333333333,1,0,1,0.619047619047619,NA,0.238095238095238,1,0.0952380952380952,0.523809523809524,0.571428571428571,NA,0.19047619047619,0.238095238095238,0.80952380952381,0.285714285714286,NA,0.19047619047619,0.0952380952380952,0.904761904761905,NA,0.0476190476190476,NA,0.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.238095238095238
"84",12,2010,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.363636363636364,0.136363636363636,0.136363636363636,NA,NA,0.0454545454545455,0.772727272727273,0,0.363636363636364,NA,0.818181818181818,0,0.545454545454545,0.909090909090909,0,1,0.545454545454545,NA,0.227272727272727,1,0.136363636363636,0.5,0.454545454545455,NA,0.454545454545455,0.181818181818182,0.454545454545455,0.409090909090909,0.1,0.0909090909090909,0.0454545454545455,0.909090909090909,NA,0.0909090909090909,NA,0.318181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.227272727272727
"85",1,2011,0,0.0476190476190476,0,0.0476190476190476,0.571428571428571,0.333333333333333,0.0952380952380952,NA,NA,0.0476190476190476,0.619047619047619,0,0.19047619047619,NA,0.857142857142857,0,0.476190476190476,0.952380952380952,0.0952380952380952,1,0.571428571428571,NA,0.238095238095238,1,0.285714285714286,0.380952380952381,0.428571428571429,NA,0.238095238095238,0.333333333333333,0.380952380952381,0.761904761904762,0.523809523809524,0,0,0.857142857142857,NA,0,NA,0.0476190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.476190476190476
"86",2,2011,0.05,0,0,0.2,0.45,0.35,0.15,NA,NA,0.1,0.75,0.05,0.15,NA,0.95,0.2,0.65,0.9,0.1,1,0.55,NA,0.15,1,0.2,0.5,0.55,NA,0.8,0.35,0.5,0.45,0.7,0,0.05,0.7,0,0,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.45
"87",3,2011,0.0476190476190476,0,0.0476190476190476,0.0952380952380952,0.476190476190476,0.285714285714286,0.0952380952380952,NA,NA,0,0.761904761904762,0.142857142857143,0.0476190476190476,NA,0.952380952380952,0.0476190476190476,0.333333333333333,1,0.0952380952380952,1,0.333333333333333,NA,0.142857142857143,0.952380952380952,0.142857142857143,0.666666666666667,0.80952380952381,NA,0.380952380952381,0.428571428571429,0.285714285714286,0.428571428571429,0.666666666666667,0,0,0.714285714285714,0.0476190476190476,0.0952380952380952,NA,0.0952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.380952380952381
"88",4,2011,0,0,0,0.1,0.45,0.7,0.05,NA,NA,0,0.8,0.1,0.05,NA,0.85,0.05,0.1,1,0.25,1,0.6,NA,0.25,1,0.2,0.45,0.5,NA,0.35,0.1,0.1,0.25,0.35,0,0.05,0.65,0.15,0.15,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.4
"89",5,2011,0,0,0.0454545454545455,0.0454545454545455,0.409090909090909,0.318181818181818,0.318181818181818,NA,NA,0.0454545454545455,0.727272727272727,0.0454545454545455,0.136363636363636,NA,1,0,0.363636363636364,1,0,1,0.681818181818182,NA,0.0909090909090909,1,0.227272727272727,0.454545454545455,0.727272727272727,NA,0.545454545454545,0.227272727272727,0.0454545454545455,0.5,0.818181818181818,0.0454545454545455,0.0909090909090909,0.772727272727273,0.181818181818182,0,NA,0.363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.5
"90",6,2011,0,0,0.0476190476190476,0.142857142857143,0.428571428571429,0.571428571428571,0,NA,NA,0.0952380952380952,0.761904761904762,0.0952380952380952,0.523809523809524,NA,0.952380952380952,0.0476190476190476,0.619047619047619,0.904761904761905,0,1,0.571428571428571,NA,0.142857142857143,1,0.238095238095238,0.80952380952381,0.476190476190476,NA,0.571428571428571,0.285714285714286,0,0.380952380952381,0.80952380952381,0,0.0476190476190476,0.761904761904762,0.285714285714286,0.142857142857143,NA,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.285714285714286
